ID_del_Vehículo,Marca,Modelo,Año,Región,Tipo_de_Vehículo,Capacidad_de_Batería_kWh,Salud_de_Batería_%,Autonomía_km,Potencia_de_Carga_kW,Tiempo_de_Carga_hr,Ciclos_de_Carga,Consumo_de_Energía_por_100km_recorridos,Kilometraje_km,Velocidad_Promedio_kmh,Velocidad_Máxima_kmh,Aceleración_0_100_kmh_seg,Temperatura_°C,Tipo_de_Uso,CO2_Ahorrado_tons,Costo_de_Mantenimiento_USD_por_año,Costo_de_Seguro_USD_por_año,Costo_de_Electricidad_en_USD_por_kWh,Costo_Mensual_de_Carga_USD,Valor_de_Reventa_USD
2909.0,Tesla,Model S,2022.0,Norteamérica,Camioneta,84.4,95.4,458.0,225.2,0.52,1517.0,24.43,126249.5,57.9,185.0,7.52,4.7,Comercial,23.48,1223.0,1783.0,0.29,1155.27,23297.0
2910.0,Audi,e-tron,2016.0,Norteamérica,SUV,31.8,83.5,176.0,57.7,0.74,845.0,21.92,57656.0,77.5,240.0,6.42,13.5,Flota,6.92,573.0,1052.0,0.28,344.62,11950.0
2911.0,Ford,F-150 Lightning,2023.0,Australia,Camioneta,107.8,85.9,495.0,127.0,0.75,999.0,16.51,122391.0,67.1,136.0,9.86,-2.7,Flota,15.225000000000001,1605.0,2479.0,0.08,134.71,29883.0
2912.0,Mercedes,Desconocido,2017.0,Australia,Sedán,115.3,80.9,672.0,150.5,0.89,541.0,20.2,23150.0,39.8,190.0,8.29,-6.1,Flota,2.78,743.0,1723.0,0.34,132.5,31631.0
2913.0,Hyundai,Ioniq 5,2022.0,Asia,Camioneta,78.8,89.5,396.0,175.7,0.55,1125.0,24.23,231450.0,82.9,188.0,7.67,28.3,Personal,27.77,578.0,1204.0,0.1,467.34,21734.0
2914.0,Desconocido,Ariya,2016.0,Norteamérica,Sedán,42.8,81.1,231.0,206.3,0.72,1176.0,16.55,117905.0,89.4,135.0,6.01,-6.3,Flota,14.15,208.0,1680.0,0.16,260.18,16297.0
2915.0,Mercedes,EQS,2020.0,Norteamérica,Camioneta,62.8,80.3,376.0,91.4,0.9,1451.0,14.9,180160.0,54.1,136.0,8.97,33.0,Personal,21.62,1262.0,692.0,0.3,671.1,18955.0
2916.0,Volkswagen,ID.4,2023.0,Asia,Sedán,64.7,81.5,343.0,107.0,0.71,446.0,16.04,219024.0,79.0,149.0,6.72,14.4,Flota,26.28,1795.0,1648.0,0.15,439.14,20081.0
2917.0,Volkswagen,ID.3,2018.0,Europa,SUV,95.4,83.9,425.0,144.2,0.87,932.0,18.71,131160.0,50.4,214.0,9.01,25.0,Personal,15.74,649.0,615.0,0.2,409.0,27549.0
2918.0,Mercedes,EQC,2021.0,Norteamérica,SUV,81.2,84.3,374.0,143.1,0.67,1771.0,13.69,183254.0,87.9,222.0,3.65,33.5,Comercial,21.99,1635.0,2002.0,0.12,250.87,23492.0
2919.0,Ford,F-150 Lightning,2016.0,Australia,Sedán,71.9,77.4,288.0,17.3,5.26,1730.0,14.64,144426.0,90.1,191.0,6.08,0.6,Personal,17.33,767.0,1245.0,0.25,440.5,18970.0
2920.0,Tesla,Model X,2023.0,Europa,Hatchback,74.2,70.8,213.0,14.2,3.59,416.0,14.49,182525.0,30.3,248.0,9.45,-6.2,Flota,21.9,406.0,1274.0,0.3,661.2,14591.0
2921.0,Ford,Mustang Mach-E,2018.0,Asia,SUV,70.4,81.1,397.0,217.8,0.44,1147.0,20.89,183707.0,66.2,196.0,6.88,22.3,Comercial,22.04,484.0,1825.0,0.15,479.7,20819.0
2922.0,Volkswagen,ID.4,2017.0,Norteamérica,Sedán,64.9,89.3,274.0,210.0,0.42,556.0,15.81,100505.0,66.2,241.0,7.09,0.3,Personal,12.06,1995.0,1926.0,0.34,450.21,17035.0
2923.0,Volkswagen,ID.3,2016.0,Norteamérica,SUV,34.5,96.8,147.0,91.2,0.47,1976.0,16.67,131423.0,96.6,249.0,5.53,37.3,Personal,15.77,1848.0,720.0,0.13,237.34,13661.0
2924.0,Hyundai,Desconocido,2019.0,Australia,Hatchback,117.8,82.0,669.0,179.5,0.77,1082.0,15.19,133802.0,61.8,174.0,6.705,2.3,Flota,16.06,1187.0,1700.0,0.28,474.24,28284.0
2925.0,Tesla,Model Y,2015.0,Europa,Hatchback,112.3,70.6,590.0,155.5,0.86,1177.0,19.54,53287.0,76.2,245.0,3.71,6.6,Personal,6.39,331.0,1771.0,0.26,225.6,27084.0
2926.0,Hyundai,Kona Electric,2016.0,Europa,SUV,97.7,75.8,462.0,127.0,0.47,495.0,18.7,19828.0,96.7,143.0,8.14,37.7,Comercial,2.38,608.0,1601.0,0.3,60.38,24829.0
2927.0,Ford,Mustang Mach-E,2017.0,Desconocido,SUV,40.1,76.4,228.0,132.0,0.32,1426.0,18.33,41417.0,53.2,179.0,7.2,33.9,Comercial,4.97,1548.0,1591.0,0.1,63.26,15706.0
2928.0,Nissan,Ariya,2016.0,Australia,Hatchback,37.9,85.2,183.0,58.9,0.72,1840.0,16.69,198761.0,78.0,135.0,6.32,-7.2,Flota,23.85,1108.5,1979.0,0.21,580.53,15356.0
2929.0,BMW,iX,2019.0,Desconocido,Camioneta,77.5,81.2,369.0,242.1,0.36,1732.0,15.02,161305.0,95.2,243.0,5.06,34.8,Comercial,19.36,638.0,1861.0,0.2,403.8,19830.0
2930.0,Nissan,Leaf,2022.0,Asia,Sedán,47.8,92.4,253.0,231.0,0.23,1125.0,18.7,143026.0,64.7,243.0,4.76,8.0,Flota,17.16,969.0,1690.0,0.11,280.18,18725.0
2931.0,Hyundai,Desconocido,2021.0,Asia,SUV,50.9,71.8,304.0,218.9,0.28,321.0,23.85,57143.0,86.8,151.0,8.08,8.3,Comercial,6.86,607.0,981.0,0.34,386.14,20644.0
2932.0,Audi,e-tron,2016.0,Australia,Sedán,110.8,95.4,572.0,224.6,0.62,638.0,21.42,203097.0,66.2,171.0,9.04,24.0,Personal,24.37,464.0,1772.0,0.08,290.02,26574.0
2933.0,Ford,Mustang Mach-E,2023.0,Norteamérica,Sedán,75.2,86.2,409.0,120.3,0.84,1997.0,18.7,98856.0,47.1,223.0,9.34,36.6,Flota,15.225000000000001,237.0,912.0,0.21,364.68,24075.0
2934.0,Chevrolet,Bolt EV,2020.0,Norteamérica,Camioneta,73.9,84.5,387.0,194.4,0.44,1215.0,13.52,38461.0,46.9,228.0,6.16,-0.6,Flota,4.62,1175.0,1283.0,0.15,65.0,25038.0
2935.0,Nissan,Ariya,2018.0,Asia,SUV,57.2,90.5,278.0,58.0,1.12,1296.0,22.15,59155.0,54.9,184.0,4.23,22.6,Personal,7.1,1814.0,515.0,0.09,98.27,20794.0
2936.0,Chevrolet,Bolt EUV,2016.0,Europa,Hatchback,63.6,98.0,371.0,150.1,0.59,504.0,22.82,74756.0,63.8,135.0,8.46,35.6,Flota,8.97,875.0,1648.0,0.14,199.03,21004.0
2937.0,Mercedes,EQS,2021.0,Australia,Camioneta,67.2,81.3,385.0,26.8,2.99,557.0,24.63,136364.0,67.9,204.0,4.76,1.3,Desconocido,16.36,329.0,2459.0,0.22,335.86,23697.0
2938.0,Mercedes,EQS,2023.0,Norteamérica,Camioneta,74.2,91.8,380.0,56.2,1.55,1718.0,12.82,90564.0,57.7,226.0,8.67,14.5,Personal,10.87,427.0,2350.0,0.27,261.23,25684.0
2939.0,Ford,F-150 Lightning,2020.0,Europa,SUV,98.2,85.0,436.0,205.9,0.72,388.0,19.61,141576.0,65.0,186.0,8.61,24.7,Comercial,16.99,1495.0,1213.0,0.12,277.63,30771.0
2940.0,Nissan,Ariya,2018.0,Norteamérica,Camioneta,56.7,85.2,325.0,111.6,0.65,1270.0,18.38,169561.0,85.5,192.0,7.48,34.6,Flota,15.225000000000001,1861.0,1382.0,0.18,467.48,19909.0
Desconocido,Hyundai,Kona Electric,2024.0,Europa,Sedán,71.7,85.2,355.0,232.2,0.34,1598.0,15.46,215427.0,37.0,212.0,9.78,34.6,Personal,25.85,1394.0,1739.0,0.11,305.3,22667.0
2942.0,Kia,EV6,2022.0,Desconocido,Hatchback,50.1,87.1,290.0,160.6,0.38,1310.0,13.85,235925.0,63.9,159.0,7.0,32.3,Flota,28.31,1232.0,1986.0,0.09,245.07,20106.0
2943.0,Tesla,Model Y,2023.0,Norteamérica,Hatchback,49.1,95.6,215.0,110.4,0.59,1312.0,16.74,204325.0,71.7,147.0,6.24,32.8,Personal,24.52,1706.0,1831.0,0.29,826.6,19080.0
2944.0,Nissan,Ariya,2020.0,Australia,Sedán,105.7,89.9,517.0,54.6,2.76,791.0,20.42,5913.0,63.8,239.0,9.07,35.2,Flota,0.71,824.0,1801.0,0.21,21.13,29260.0
2945.0,BMW,iX,2022.0,Europa,Desconocido,88.0,85.2,467.0,45.1,2.44,838.0,20.44,112752.0,40.7,130.0,6.94,16.1,Flota,13.53,1932.0,782.0,0.2,384.11,29034.0
2946.0,Hyundai,Desconocido,2023.0,Asia,Camioneta,72.3,85.2,312.0,127.0,0.41,931.0,13.12,201593.0,66.2,171.0,5.7,-9.4,Flota,24.19,1507.0,1056.0,0.19,418.78,22458.0
2947.0,Audi,e-tron,2021.0,Norteamérica,Camioneta,67.0,75.8,383.0,15.1,6.05,1508.0,19.91,58371.0,74.0,145.0,5.23,-3.7,Personal,7.0,1953.0,1107.0,0.11,106.53,21223.0
2948.0,Volkswagen,ID.3,2019.0,Desconocido,Hatchback,71.6,88.3,417.0,70.8,0.72,263.0,23.25,127625.0,78.8,228.0,7.66,0.1,Comercial,15.225000000000001,678.0,890.0,0.33,816.0,18565.0
2949.0,Audi,e-tron,2016.0,Australia,Camioneta,68.8,85.5,412.0,199.0,0.38,1700.0,12.37,231994.0,47.1,239.0,6.705,14.4,Flota,27.84,1618.0,1516.0,0.22,526.12,21802.0
2950.0,BMW,i4,2020.0,Asia,Sedán,89.7,90.4,499.0,128.2,0.91,523.0,19.8,95222.0,77.2,244.0,3.62,36.9,Flota,11.43,1707.0,1266.0,0.18,344.62,25572.0
2951.0,Mercedes,EQS,2020.0,Asia,Hatchback,89.3,85.2,493.0,145.7,0.67,1194.0,14.65,105155.0,48.3,161.0,6.18,29.7,Flota,12.62,1422.0,2337.0,0.2,256.75,20456.0
Desconocido,Hyundai,Kona Electric,2020.0,Australia,Hatchback,99.7,85.3,586.0,77.8,1.64,1549.0,14.42,156131.0,92.0,228.0,4.38,2.0,Personal,18.74,1121.0,1055.0,0.11,206.38,28945.0
2953.0,BMW,i3,2020.0,Asia,Camioneta,74.2,85.2,551.0,156.7,0.81,930.0,12.83,148388.0,54.7,132.0,8.49,8.2,Personal,17.81,1693.0,860.0,0.15,237.98,28043.0
2954.0,Hyundai,Ioniq 5,2016.0,Australia,SUV,37.0,76.4,194.0,206.4,0.2,226.0,20.53,110287.0,61.9,161.0,4.22,28.9,Personal,13.23,692.0,777.0,0.11,207.55,14713.0
2955.0,Kia,Niro EV,2017.0,Norteamérica,Desconocido,70.3,84.9,387.0,170.6,0.5,1847.0,12.31,108064.0,57.2,181.0,7.77,-4.3,Personal,15.225000000000001,1789.0,1656.0,0.09,99.77,20979.0
Desconocido,Hyundai,Kona Electric,2024.0,Norteamérica,Hatchback,111.0,91.1,570.0,132.7,1.08,573.0,12.1,175327.0,57.0,191.0,7.81,2.4,Flota,21.04,636.0,1516.0,0.25,441.97,31900.0
2957.0,Volkswagen,ID.3,2016.0,Norteamérica,Sedán,116.3,98.0,484.0,208.7,0.68,1755.0,18.51,238744.0,39.3,236.0,9.8,7.5,Comercial,28.65,1065.0,840.0,0.24,883.83,29887.0
2958.0,Hyundai,Kona Electric,2017.0,Norteamérica,SUV,31.9,81.4,187.0,127.0,0.19,1200.0,21.7,73475.0,44.8,158.0,6.18,19.7,Flota,8.82,623.0,1357.0,0.15,199.3,12123.0
2959.0,Tesla,Model S,2019.0,Norteamérica,Hatchback,117.7,85.2,493.0,174.1,0.76,1316.0,21.98,43394.0,41.6,192.0,5.68,14.4,Flota,5.21,1195.0,1750.0,0.1,79.48,22129.0
2960.0,Mercedes,EQS,2019.0,Norteamérica,Camioneta,62.2,72.1,290.0,207.2,0.32,1125.0,18.45,126249.5,67.2,186.0,3.55,-9.3,Flota,9.77,369.0,1109.0,0.1,125.17,21408.0
2961.0,Nissan,Ariya,2019.0,Norteamérica,Hatchback,115.5,71.7,605.0,110.2,1.26,1760.0,17.88,80347.0,52.6,136.0,8.47,3.5,Comercial,9.64,1408.0,1944.0,0.21,251.41,28551.0
2962.0,Audi,e-tron,2022.0,Desconocido,Hatchback,33.8,80.7,141.0,92.2,0.4,807.0,15.32,124687.0,65.3,140.0,5.51,35.4,Flota,14.96,342.0,2430.0,0.29,461.63,13436.0
2963.0,Tesla,Model X,2020.0,Europa,Camioneta,44.7,82.8,217.0,95.7,0.67,1307.0,17.43,171675.0,99.7,159.0,7.55,29.0,Comercial,20.6,398.0,1309.0,0.22,623.39,13577.0
2964.0,Chevrolet,Bolt EUV,2017.0,Australia,Camioneta,117.1,74.8,646.0,213.3,0.6,469.0,19.73,132340.0,33.4,191.0,8.89,37.1,Comercial,15.88,272.0,1782.0,0.2,435.18,27749.0
2965.0,Tesla,Model Y,2023.0,Desconocido,Hatchback,39.7,84.4,189.0,154.8,0.72,1887.0,15.39,206357.0,38.9,147.0,5.45,21.8,Comercial,24.76,630.0,1038.0,0.34,899.82,22129.0
2966.0,BMW,iX,2016.0,Europa,Camioneta,78.8,75.7,317.0,96.5,1.03,820.0,18.7,25543.0,84.5,229.0,7.63,11.1,Personal,3.07,1224.0,1784.0,0.21,71.07,22810.0
2967.0,Nissan,Ariya,2024.0,Australia,Hatchback,60.0,82.8,356.0,221.6,0.33,1170.0,14.28,189059.0,93.1,152.0,8.05,-3.8,Personal,22.69,1737.0,1720.0,0.34,764.93,19818.0
2968.0,Mercedes,EQC,2022.0,Asia,Sedán,101.3,89.9,586.0,106.7,1.2,882.0,17.05,171978.0,66.2,248.0,4.81,7.5,Comercial,20.64,1293.0,1510.0,0.22,537.57,30052.0
2969.0,Audi,Q4 e-tron,2016.0,Norteamérica,SUV,33.7,95.6,167.0,154.2,0.25,1571.0,12.89,82277.0,83.4,247.0,9.22,36.8,Personal,9.87,1025.0,1181.0,0.09,79.54,10900.0
2970.0,Chevrolet,Bolt EV,2023.0,Norteamérica,SUV,62.2,73.4,276.0,171.3,0.49,1601.0,24.0,127262.0,95.6,187.0,9.73,27.0,Comercial,15.27,451.0,1295.0,0.16,407.24,21371.0
2971.0,BMW,i3,2021.0,Asia,Hatchback,51.2,97.6,295.0,86.6,0.62,1872.0,14.96,53145.0,75.1,207.0,8.28,38.6,Personal,6.38,1622.0,732.0,0.13,86.13,19067.0
2972.0,Audi,e-tron,2024.0,Australia,Sedán,103.6,88.0,612.0,240.4,0.6,1597.0,18.29,168029.0,79.6,132.0,9.77,20.9,Personal,20.16,1613.0,719.0,0.09,230.49,28565.0
2973.0,Nissan,Leaf,2020.0,Europa,Sedán,90.8,97.8,421.0,220.3,0.52,1563.0,21.07,199670.0,66.2,198.0,4.79,20.1,Comercial,23.96,385.0,2076.0,0.35,1227.06,23582.0
2974.0,Hyundai,Ioniq 5,2017.0,Europa,Camioneta,52.5,77.2,216.0,29.5,1.92,476.0,15.76,53793.0,78.9,216.0,9.6,30.8,Personal,6.46,1373.0,903.0,0.19,134.23,17331.0
2975.0,Chevrolet,Bolt EUV,2020.0,Australia,Sedán,57.3,87.6,231.0,108.7,0.71,1232.0,23.95,187811.0,90.8,188.0,6.21,30.4,Personal,22.54,457.0,2083.0,0.19,712.19,17747.0
2976.0,Chevrolet,Bolt EV,2020.0,Asia,Camioneta,98.6,99.9,548.0,45.7,2.76,1125.0,18.7,201274.0,85.2,188.0,4.15,8.7,Comercial,24.15,1108.5,2234.0,0.35,1097.78,29074.0
2977.0,Tesla,Model 3,2024.0,Asia,Sedán,43.4,95.5,259.0,110.2,0.44,1728.0,20.87,243096.0,66.2,238.0,7.14,37.7,Personal,29.17,1279.0,1055.0,0.11,465.06,18420.0
2978.0,Kia,EV6,2017.0,Norteamérica,Desconocido,86.2,72.4,472.0,179.9,0.52,368.0,12.8,156814.0,50.8,147.0,7.71,-7.6,Comercial,18.82,815.0,1600.0,0.1,167.27,22572.0
Desconocido,Tesla,Model 3,2017.0,Australia,SUV,116.5,99.9,595.0,68.1,1.84,289.0,23.97,92951.0,68.1,203.0,5.53,36.0,Flota,11.15,260.0,2395.0,0.2,371.34,28349.0
2980.0,Nissan,Ariya,2015.0,Australia,Sedán,88.0,94.2,480.0,158.1,0.73,1477.0,13.76,139037.0,86.2,170.0,4.07,0.2,Personal,16.68,1467.0,918.0,0.23,366.69,23394.0
2981.0,Chevrolet,Bolt EV,2024.0,Desconocido,Sedán,37.7,95.3,191.0,168.8,0.3,741.0,22.95,219703.0,59.8,198.0,4.54,-6.5,Personal,26.36,1246.0,1777.0,0.33,1386.6,15362.0
2982.0,Nissan,Ariya,2016.0,Europa,Sedán,91.0,88.4,523.0,101.4,0.97,441.0,13.46,49889.0,58.9,183.0,6.21,9.6,Flota,5.99,506.0,813.0,0.32,179.07,22284.0
2983.0,Desconocido,Niro EV,2023.0,Europa,Camioneta,54.4,90.0,221.0,11.2,6.88,559.0,20.42,21791.0,30.4,136.0,5.52,28.9,Flota,2.61,449.0,1561.0,0.12,44.5,20904.0
2984.0,Mercedes,EQS,2021.0,Europa,Hatchback,79.2,88.7,361.0,31.4,2.85,1037.0,17.87,181750.0,66.2,230.0,9.87,23.1,Personal,21.81,1999.0,1254.0,0.23,622.51,25258.0
2985.0,Hyundai,Kona Electric,2019.0,Europa,Camioneta,58.4,86.8,304.0,116.1,0.55,1449.0,19.8,191773.0,66.2,247.0,6.705,-8.8,Comercial,23.01,378.0,1207.0,0.17,537.92,15918.0
Desconocido,Ford,Mustang Mach-E,2023.0,Australia,Sedán,113.9,81.6,581.0,34.6,0.72,624.0,18.7,128951.0,61.8,179.0,4.2,19.6,Comercial,15.47,1253.0,2156.0,0.16,213.2,34537.0
2987.0,Mercedes,EQS,2017.0,Australia,Sedán,119.3,82.7,698.0,184.1,0.84,386.0,23.8,69597.0,84.0,247.0,8.89,-3.4,Comercial,8.35,1070.0,1663.0,0.22,248.46,22129.0
2988.0,Tesla,Model Y,2016.0,Desconocido,SUV,96.1,90.4,476.0,236.3,0.47,1452.0,19.5,238814.0,50.8,217.0,9.19,5.4,Comercial,28.66,493.0,2350.0,0.28,1086.6,25965.0
2989.0,BMW,i3,2018.0,Asia,Sedán,76.9,93.4,392.0,11.8,7.9,1255.0,14.2,228628.0,44.2,218.0,7.47,22.9,Comercial,27.44,649.0,2451.0,0.09,243.49,23308.0
2990.0,BMW,i3,2020.0,Europa,SUV,61.8,94.2,309.0,101.4,0.72,1519.0,17.28,62630.0,65.3,160.0,3.68,34.3,Personal,7.52,1474.0,1886.0,0.22,198.41,22014.0
2991.0,Ford,F-150 Lightning,2024.0,Europa,Sedán,51.8,92.1,294.0,217.0,0.31,1650.0,16.28,201342.0,73.6,245.0,8.33,-1.6,Comercial,24.16,642.0,1982.0,0.29,792.15,22420.0
2992.0,Ford,Desconocido,2024.0,Asia,Hatchback,99.3,99.8,550.0,95.0,1.22,1787.0,21.62,209012.0,93.0,168.0,5.43,3.7,Personal,25.08,416.0,2082.0,0.33,1242.68,31985.0
Desconocido,Kia,Niro EV,2016.0,Europa,Sedán,73.4,93.1,349.0,180.4,0.51,1988.0,24.62,191865.0,38.3,248.0,9.11,-1.2,Flota,23.02,433.0,1981.0,0.12,472.37,22515.0
2994.0,BMW,i3,2015.0,Europa,Camioneta,83.8,74.4,402.0,191.5,0.62,311.0,13.45,126249.5,81.3,246.0,7.22,21.1,Flota,21.23,856.0,2031.0,0.28,555.17,22019.0
2995.0,Chevrolet,Bolt EV,2016.0,Asia,SUV,74.2,89.1,307.0,237.0,0.39,1569.0,24.55,212657.0,38.3,241.0,3.66,12.7,Comercial,25.52,1514.0,2495.0,0.13,565.58,22447.0
2996.0,Mercedes,EQS,2021.0,Norteamérica,SUV,57.2,84.0,239.0,102.2,0.69,1242.0,21.39,130400.0,43.2,154.0,7.98,33.7,Personal,15.65,1645.0,2357.0,0.33,767.05,16749.0
2997.0,Ford,Mustang Mach-E,2022.0,Europa,Hatchback,98.4,83.1,498.0,160.6,0.74,1793.0,18.62,15175.0,41.8,243.0,7.22,13.7,Flota,1.82,289.0,868.0,0.32,75.35,30080.0
2998.0,Kia,Niro EV,2024.0,Europa,Camioneta,35.1,82.1,189.0,18.1,2.56,1184.0,20.34,219055.0,33.6,175.0,4.26,5.8,Flota,26.29,1013.0,695.0,0.32,1188.15,16286.0
2999.0,Mercedes,EQC,2015.0,Norteamérica,Camioneta,69.4,98.4,336.0,94.7,0.9,418.0,22.51,207916.0,55.0,185.0,9.34,-7.6,Comercial,24.95,1843.0,1905.0,0.2,780.03,19581.0
3000.0,Audi,Q4 e-tron,2023.0,Norteamérica,Hatchback,70.2,82.6,387.0,232.8,0.37,862.0,21.84,116181.0,53.1,166.0,8.76,34.8,Personal,13.94,470.0,500.0,0.35,344.62,22964.0
2288.0,Volkswagen,ID.3,2017.0,Norteamérica,Desconocido,67.4,71.1,374.0,182.4,0.46,1985.0,22.84,60155.0,34.6,217.0,9.39,35.6,Comercial,7.22,1701.0,628.0,0.14,160.29,19979.0
499.0,Chevrolet,Bolt EUV,2017.0,Norteamérica,Hatchback,89.5,97.1,375.0,66.5,1.53,915.0,13.7,126249.5,59.1,212.0,8.08,2.2,Personal,2.95,663.0,952.0,0.24,67.46,22129.0
383.0,Desconocido,Bolt EUV,2024.0,Australia,Sedán,72.9,90.1,350.0,127.0,1.04,1125.0,21.83,163272.0,44.6,237.0,7.51,-8.0,Flota,19.59,1444.0,2376.0,0.21,623.74,26501.0
2892.0,Nissan,Ariya,2022.0,Norteamérica,Hatchback,84.9,83.7,464.0,230.0,0.42,431.0,19.04,19066.0,96.6,207.0,4.4,15.4,Comercial,2.29,787.0,1102.0,0.24,72.6,27654.0
517.0,Volkswagen,ID.4,2016.0,Asia,SUV,51.9,97.3,217.0,122.9,0.46,1557.0,19.03,239484.0,50.5,191.0,9.71,16.6,Comercial,28.74,1512.0,2321.0,0.34,1291.26,13477.0
2075.0,Chevrolet,Bolt EUV,2018.0,Asia,Hatchback,60.3,83.3,349.0,96.7,0.76,1567.0,22.41,148915.0,47.0,248.0,8.34,14.4,Personal,17.87,718.0,2307.0,0.25,695.25,17380.0
198.0,Ford,F-150 Lightning,2018.0,Norteamérica,Hatchback,106.5,76.4,371.0,123.9,0.93,1323.0,20.81,112692.0,32.5,138.0,4.39,22.6,Comercial,13.52,473.0,1526.0,0.17,332.23,26354.0
Desconocido,Ford,F-150 Lightning,2020.0,Norteamérica,SUV,35.0,94.3,208.0,207.9,0.2,553.0,14.57,230743.0,55.5,207.0,9.36,3.0,Comercial,15.225000000000001,770.0,2344.0,0.25,700.4,11755.0
475.0,Ford,Mustang Mach-E,2020.0,Australia,Hatchback,75.8,99.8,343.0,210.1,0.45,591.0,17.38,171490.0,74.4,210.0,9.94,14.4,Flota,20.58,1605.0,2190.0,0.17,422.24,20789.0
1302.0,Kia,Niro EV,2020.0,Norteamérica,Sedán,82.3,85.2,404.0,199.2,0.58,1425.0,21.46,37640.0,81.2,191.0,5.03,32.2,Flota,15.225000000000001,1111.0,712.0,0.28,188.48,27393.0
2656.0,Desconocido,ID.3,2016.0,Norteamérica,Sedán,60.7,82.5,299.0,160.8,0.4,1840.0,17.72,226351.0,47.9,159.0,3.87,20.9,Personal,27.16,1513.0,2156.0,0.11,367.67,15552.0
450.0,Volkswagen,ID.4,2017.0,Norteamérica,SUV,101.7,80.2,570.0,91.9,1.55,1711.0,17.25,210728.0,95.4,183.0,7.22,1.9,Flota,25.29,1108.5,2155.0,0.21,344.62,27809.0
1370.0,Mercedes,EQC,2024.0,Australia,SUV,74.2,86.1,480.0,55.2,2.27,1119.0,13.47,126249.5,91.8,161.0,7.83,3.1,Personal,2.77,1285.0,2089.0,0.22,56.94,28685.0
2093.0,BMW,i3,2019.0,Asia,SUV,36.3,96.7,159.0,191.9,0.24,796.0,16.13,132611.0,78.8,162.0,7.31,29.5,Flota,15.91,1594.0,1516.0,0.13,344.62,17112.0
699.0,Audi,Q4 e-tron,2015.0,Australia,SUV,66.6,77.0,337.0,58.5,1.38,1568.0,21.12,133019.0,82.8,191.0,5.48,34.8,Flota,15.96,468.0,1526.0,0.29,678.93,20059.0
2833.0,Desconocido,F-150 Lightning,2019.0,Europa,Camioneta,74.2,95.5,544.0,238.8,0.53,712.0,13.06,144518.0,91.8,207.0,5.32,37.9,Comercial,17.34,1947.0,963.0,0.08,125.83,29724.0
1590.0,Volkswagen,ID.4,2018.0,Europa,Camioneta,32.2,72.0,170.0,241.6,0.16,533.0,24.76,77603.0,48.0,139.0,7.23,-0.9,Flota,9.31,984.0,2100.0,0.12,192.15,13841.0
45.0,Tesla,Model S,2020.0,Asia,Sedán,92.8,75.4,500.0,127.0,0.92,866.0,18.7,80697.0,72.1,180.0,6.705,-1.6,Personal,9.68,803.0,1181.0,0.13,180.79,27845.0
2538.0,Ford,Mustang Mach-E,2023.0,Norteamérica,Sedán,53.9,72.1,296.0,127.0,0.39,432.0,22.83,220644.0,38.3,213.0,9.02,37.0,Comercial,26.48,1502.0,1651.0,0.27,1133.39,21306.0
2913.0,Desconocido,Ioniq 5,2022.0,Asia,Camioneta,78.8,89.5,396.0,175.7,0.55,592.0,24.23,231450.0,82.9,188.0,7.67,28.3,Personal,27.77,578.0,1204.0,0.1,467.34,21734.0
914.0,Hyundai,Ioniq 5,2021.0,Australia,SUV,46.9,70.2,278.0,114.2,0.72,1737.0,12.11,187102.0,44.1,197.0,5.27,18.9,Flota,22.45,1566.0,2117.0,0.26,490.92,19426.0
1509.0,Desconocido,Kona Electric,2015.0,Asia,Camioneta,54.5,70.2,371.0,127.0,0.54,583.0,23.13,30040.0,62.9,135.0,7.18,5.0,Flota,3.6,1108.5,1763.0,0.18,104.22,13446.0
1791.0,Kia,Niro EV,2018.0,Norteamérica,Camioneta,66.9,83.8,396.0,209.6,0.43,1375.0,13.06,11374.0,35.4,188.0,3.82,24.8,Flota,1.36,1355.0,856.0,0.26,32.18,20578.0
67.0,Chevrolet,Bolt EV,2019.0,Europa,Hatchback,46.1,89.6,206.0,34.8,1.74,1301.0,19.84,118453.0,88.1,197.0,9.64,-2.9,Comercial,14.21,1109.0,1234.0,0.17,332.93,15720.0
2204.0,Audi,Q4 e-tron,2020.0,Asia,SUV,81.7,98.7,397.0,53.2,1.88,1774.0,14.42,210702.0,86.6,184.0,5.93,14.9,Comercial,25.28,1037.0,1143.0,0.22,860.86,25749.0
1350.0,Ford,Mustang Mach-E,2018.0,Norteamérica,SUV,34.9,85.2,187.0,88.9,0.46,1533.0,12.31,70364.0,79.1,242.0,7.27,9.2,Comercial,8.44,1587.0,2248.0,0.19,137.15,13885.0
2220.0,Nissan,Leaf,2023.0,Australia,Hatchback,57.6,95.3,308.0,214.9,0.35,1080.0,23.14,66445.0,75.1,240.0,7.45,21.4,Flota,7.97,1954.0,503.0,0.21,269.07,18009.0
2257.0,Ford,Mustang Mach-E,2020.0,Europa,Sedán,38.3,99.9,198.0,122.3,0.38,1335.0,18.14,88395.0,79.9,249.0,8.53,11.2,Desconocido,10.61,1519.0,697.0,0.35,467.68,13906.0
952.0,Hyundai,Ioniq 5,2024.0,Norteamérica,Desconocido,43.4,93.8,225.0,35.0,1.32,1690.0,16.85,186854.0,59.7,181.0,7.77,35.9,Flota,22.42,985.0,654.0,0.13,341.09,20346.0
